76286,7628*,762**,76***,7****,*****
76556,7655*,765**,76***,7****,*****
76656,7665*,766**,76***,7****,*****
76662,7666*,766**,76***,7****,*****
77028,7702*,770**,77***,7****,*****
77303,7730*,773**,77***,7****,*****
77445,7744*,774**,77***,7****,*****
77620,7762*,776**,77***,7****,*****
77638,7763*,776**,77***,7****,*****
77689,7768*,776**,77***,7****,*****
77756,7775*,777**,77***,7****,*****
77774,7777*,777**,77***,7****,*****
77882,7788*,778**,77***,7****,*****
77898,7789*,778**,77***,7****,*****
78069,7806*,780**,78***,7****,*****
78165,7816*,781**,78***,7****,*****
78229,7822*,782**,78***,7****,*****
78230,7823*,782**,78***,7****,*****
78267,7826*,782**,78***,7****,*****
78321,7832*,783**,78***,7****,*****
78443,7844*,784**,78***,7****,*****
78565,7856*,785**,78***,7****,*****
78832,7883*,788**,78***,7****,*****
78859,7885*,788**,78***,7****,*****
78890,7889*,788**,78***,7****,*****
79113,7911*,791**,79***,7****,*****
79156,7915*,791**,79***,7****,*****
79195,7919*,791**,79***,7****,*****
79196,7919*,791**,79***,7****,*****
79206,7920*,792**,79***,7****,*****
79248,7924*,792**,79***,7****,*****
79441,7944*,794**,79***,7****,*****
79445,7944*,794**,79***,7****,*****
79498,7949*,794**,79***,7****,*****
79608,7960*,796**,79***,7****,*****
79693,7969*,796**,79***,7****,*****
79697,7969*,796**,79***,7****,*****
79701,7970*,797**,79***,7****,*****
79713,7971*,797**,79***,7****,*****
79718,7971*,797**,79***,7****,*****
79808,7980*,798**,79***,7****,*****
79823,7982*,798**,79***,7****,*****
79829,7982*,798**,79***,7****,*****
80006,8000*,800**,80***,8****,*****
80224,8022*,802**,80***,8****,*****
80257,8025*,802**,80***,8****,*****
80621,8062*,806**,80***,8****,*****
80682,8068*,806**,80***,8****,*****
80808,8080*,808**,80***,8****,*****
80815,8081*,808**,80***,8****,*****
80981,8098*,809**,80***,8****,*****
81002,8100*,810**,81***,8****,*****
81101,8110*,811**,81***,8****,*****
81102,8110*,811**,81***,8****,*****
81125,8112*,811**,81***,8****,*****
81194,8119*,811**,81***,8****,*****
81251,8125*,812**,81***,8****,*****
81296,8129*,812**,81***,8****,*****
81309,8130*,813**,81***,8****,*****
81386,8138*,813**,81***,8****,*****
81461,8146*,814**,81***,8****,*****
81486,8148*,814**,81***,8****,*****
81739,8173*,817**,81***,8****,*****
81864,8186*,818**,81***,8****,*****
81867,8186*,818**,81***,8****,*****
82085,8208*,820**,82***,8****,*****
82117,8211*,821**,82***,8****,*****
82186,8218*,821**,82***,8****,*****
82321,8232*,823**,82***,8****,*****
82518,8251*,825**,82***,8****,*****
82651,8265*,826**,82***,8****,*****
82660,8266*,826**,82***,8****,*****
82868,8286*,828**,82***,8****,*****
82895,8289*,828**,82***,8****,*****
83194,8319*,831**,83***,8****,*****
83288,8328*,832**,83***,8****,*****
83337,8333*,833**,83***,8****,*****
83353,8335*,833**,83***,8****,*****
83358,8335*,833**,83***,8****,*****
83475,8347*,834**,83***,8****,*****
83484,8348*,834**,83***,8****,*****
83554,8355*,835**,83***,8****,*****
83616,8361*,836**,83***,8****,*****
83681,8368*,836**,83***,8****,*****
83688,8368*,836**,83***,8****,*****
83694,8369*,836**,83***,8****,*****
84044,8404*,840**,84***,8****,*****
84513,8451*,845**,84***,8****,*****
84577,8457*,845**,84***,8****,*****
84697,8469*,846**,84***,8****,*****
84759,8475*,847**,84***,8****,*****
84789,8478*,847**,84***,8****,*****
84937,8493*,849**,84***,8****,*****
85252,8525*,852**,85***,8****,*****
85333,8533*,853**,85***,8****,*****
85473,8547*,854**,85***,8****,*****
85522,8552*,855**,85***,8****,*****
85552,8555*,855**,85***,8****,*****
85572,8557*,855**,85***,8****,*****
85715,8571*,857**,85***,8****,*****
85804,8580*,858**,85***,8****,*****
85901,8590*,859**,85***,8****,*****
86022,8602*,860**,86***,8****,*****
86082,8608*,860**,86***,8****,*****
86246,8624*,862**,86***,8****,*****
86393,8639*,863**,86***,8****,*****
86423,8642*,864**,86***,8****,*****
86454,8645*,864**,86***,8****,*****
86669,8666*,866**,86***,8****,*****
86674,8667*,866**,86***,8****,*****
86705,8670*,867**,86***,8****,*****
86842,8684*,868**,86***,8****,*****
86936,8693*,869**,86***,8****,*****
86969,8696*,869**,86***,8****,*****
86975,8697*,869**,86***,8****,*****
87055,8705*,870**,87***,8****,*****
87171,8717*,871**,87***,8****,*****
87293,8729*,872**,87***,8****,*****
87311,8731*,873**,87***,8****,*****
87362,8736*,873**,87***,8****,*****
87365,8736*,873**,87***,8****,*****
87405,8740*,874**,87***,8****,*****
87458,8745*,874**,87***,8****,*****
87474,8747*,874**,87***,8****,*****
87578,8757*,875**,87***,8****,*****
87601,8760*,876**,87***,8****,*****
87639,8763*,876**,87***,8****,*****
87770,8777*,877**,87***,8****,*****
87842,8784*,878**,87***,8****,*****
87904,8790*,879**,87***,8****,*****
88004,8800*,880**,88***,8****,*****
88021,8802*,880**,88***,8****,*****
88115,8811*,881**,88***,8****,*****
88199,8819*,881**,88***,8****,*****
88219,8821*,882**,88***,8****,*****
88254,8825*,882**,88***,8****,*****
88340,8834*,883**,88***,8****,*****
88415,8841*,884**,88***,8****,*****
88468,8846*,884**,88***,8****,*****
88596,8859*,885**,88***,8****,*****
88660,8866*,886**,88***,8****,*****
88661,8866*,886**,88***,8****,*****
88694,8869*,886**,88***,8****,*****
88898,8889*,888**,88***,8****,*****
88978,8897*,889**,88***,8****,*****
89087,8908*,890**,89***,8****,*****
89258,8925*,892**,89***,8****,*****
89429,8942*,894**,89***,8****,*****
89866,8986*,898**,89***,8****,*****
89919,8991*,899**,89***,8****,*****
89968,8996*,899**,89***,8****,*****
90008,9000*,900**,90***,9****,*****
90215,9021*,902**,90***,9****,*****
90245,9024*,902**,90***,9****,*****
90252,9025*,902**,90***,9****,*****
90306,9030*,903**,90***,9****,*****
90370,9037*,903**,90***,9****,*****
90383,9038*,903**,90***,9****,*****
90504,9050*,905**,90***,9****,*****
90518,9051*,905**,90***,9****,*****
90545,9054*,905**,90***,9****,*****
90773,9077*,907**,90***,9****,*****
90856,9085*,908**,90***,9****,*****
91099,9109*,910**,91***,9****,*****
91202,9120*,912**,91***,9****,*****
91251,9125*,912**,91***,9****,*****
91369,9136*,913**,91***,9****,*****
91471,9147*,914**,91***,9****,*****
91516,9151*,915**,91***,9****,*****
91531,9153*,915**,91***,9****,*****
91567,9156*,915**,91***,9****,*****
91686,9168*,916**,91***,9****,*****
91701,9170*,917**,91***,9****,*****
91931,9193*,919**,91***,9****,*****
92062,9206*,920**,92***,9****,*****
92073,9207*,920**,92***,9****,*****
92107,9210*,921**,92***,9****,*****
92149,9214*,921**,92***,9****,*****
92226,9222*,922**,92***,9****,*****
92513,9251*,925**,92***,9****,*****
92530,9253*,925**,92***,9****,*****
92568,9256*,925**,92***,9****,*****
92651,9265*,926**,92***,9****,*****
92678,9267*,926**,92***,9****,*****
93176,9317*,931**,93***,9****,*****
93230,9323*,932**,93***,9****,*****
93294,9329*,932**,93***,9****,*****
93453,9345*,934**,93***,9****,*****
93509,9350*,935**,93***,9****,*****
93687,9368*,936**,93***,9****,*****
93748,9374*,937**,93***,9****,*****
93812,9381*,938**,93***,9****,*****
93859,9385*,938**,93***,9****,*****
93867,9386*,938**,93***,9****,*****
94228,9422*,942**,94***,9****,*****
94314,9431*,943**,94***,9****,*****
94352,9435*,943**,94***,9****,*****
94505,9450*,945**,94***,9****,*****
94532,9453*,945**,94***,9****,*****
94540,9454*,945**,94***,9****,*****
94735,9473*,947**,94***,9****,*****
94777,9477*,947**,94***,9****,*****
94913,9491*,949**,94***,9****,*****
94919,9491*,949**,94***,9****,*****
95002,9500*,950**,95***,9****,*****
95003,9500*,950**,95***,9****,*****
95012,9501*,950**,95***,9****,*****
95118,9511*,951**,95***,9****,*****
95185,9518*,951**,95***,9****,*****
95275,9527*,952**,95***,9****,*****
95781,9578*,957**,95***,9****,*****
95826,9582*,958**,95***,9****,*****
95851,9585*,958**,95***,9****,*****
96026,9602*,960**,96***,9****,*****
96085,9608*,960**,96***,9****,*****
96130,9613*,961**,96***,9****,*****
96243,9624*,962**,96***,9****,*****
96265,9626*,962**,96***,9****,*****
96319,9631*,963**,96***,9****,*****
96413,9641*,964**,96***,9****,*****
96428,9642*,964**,96***,9****,*****
96561,9656*,965**,96***,9****,*****
96670,9667*,966**,96***,9****,*****
96827,9682*,968**,96***,9****,*****
96837,9683*,968**,96***,9****,*****
96991,9699*,969**,96***,9****,*****
97021,9702*,970**,97***,9****,*****
97028,9702*,970**,97***,9****,*****
97049,9704*,970**,97***,9****,*****
97198,9719*,971**,97***,9****,*****
97380,9738*,973**,97***,9****,*****
97429,9742*,974**,97***,9****,*****
97504,9750*,975**,97***,9****,*****
97518,9751*,975**,97***,9****,*****
97585,9758*,975**,97***,9****,*****
97664,9766*,976**,97***,9****,*****
97919,9791*,979**,97***,9****,*****
98036,9803*,980**,98***,9****,*****
98048,9804*,980**,98***,9****,*****
98221,9822*,982**,98***,9****,*****
98396,9839*,983**,98***,9****,*****
98969,9896*,989**,98***,9****,*****
98972,9897*,989**,98***,9****,*****
99070,9907*,990**,99***,9****,*****
99107,9910*,991**,99***,9****,*****
99167,9916*,991**,99***,9****,*****
99286,9928*,992**,99***,9****,*****
99294,9929*,992**,99***,9****,*****
99463,9946*,994**,99***,9****,*****
99508,9950*,995**,99***,9****,*****
99602,9960*,996**,99***,9****,*****
99603,9960*,996**,99***,9****,*****
99756,9975*,997**,99***,9****,*****
99873,9987*,998**,99***,9****,*****
